5128: [(1, 5.0), (3, 5.0), (10, 5.0), (11, 5.0), (28, 5.0), (32, 5.0), (34, 5.0), (43, 5.0), (50, 5.0), (53, 5.0)]
2943: [(36, 5.0), (223, 5.0), (364, 5.0), (440, 5.0), (456, 5.0), (538, 5.0), (555, 5.0), (568, 5.0), (595, 5.0), (671, 5.0)]
4072: [(3, 5.0), (11, 5.0), (12, 5.0), (13, 5.0), (17, 5.0), (29, 5.0), (48, 5.0), (73, 5.0), (105, 5.0), (107, 5.0)]
5272: [(3684, 3.8782608695636824), (3735, 3.8782608695636824), (3741, 3.8782608695636824), (1897, 3.866666666665143), (2160, 3.866666666665143), (500, 3.7953488372078628), (952, 3.7953488372078628), (2324, 3.7953488372078628), (2359, 3.7953488372078628), (942, 3.772881355930795)]
5844: [(10, 5.0), (37, 5.0), (41, 5.0), (47, 5.0), (50, 5.0), (52, 5.0), (58, 5.0), (70, 5.0), (73, 5.0), (145, 5.0)]
18: [(6, 5.0), (16, 5.0), (17, 5.0), (45, 5.0), (47, 5.0), (49, 5.0), (76, 5.0), (82, 5.0), (107, 5.0), (110, 5.0)]
2503: [(2649, 5.0), (3018, 5.0), (3676, 5.0), (3932, 5.0), (1340, 4.982368092776921), (2654, 4.982368092776921), (674, 4.954320987651409), (1077, 4.954320987651409), (1301, 4.954320987651409), (2660, 4.954320987651409)]
3816: [(1, 5.0), (18, 5.0), (28, 5.0), (46, 5.0), (110, 5.0), (111, 5.0), (155, 5.0), (171, 5.0), (215, 5.0), (249, 5.0)]
3313: [(390, 5.0), (492, 5.0), (1337, 5.0), (2287, 5.0), (2356, 5.0), (2384, 5.0), (2512, 5.0), (2646, 5.0), (2647, 5.0), (2651, 5.0)]
1775: [(162, 5.0), (176, 5.0), (322, 5.0), (363, 5.0), (549, 5.0), (1082, 5.0), (1289, 5.0), (1345, 5.0), (1361, 5.0), (1546, 5.0)]
5413: [(5, 5.0), (16, 5.0), (29, 5.0), (30, 5.0), (35, 5.0), (57, 5.0), (58, 5.0), (82, 5.0), (84, 5.0), (97, 5.0)]
3048: [(9, 5.0), (29, 5.0), (41, 5.0), (50, 5.0), (82, 5.0), (156, 5.0), (157, 5.0), (159, 5.0), (164, 5.0), (190, 5.0)]
5686: [(446, 4.1056338028125445), (1147, 4.1056338028125445), (2540, 4.1056338028125445), (2812, 4.1056338028125445), (3092, 4.1056338028125445), (3188, 4.1056338028125445), (3327, 4.1056338028125445), (3392, 4.1056338028125445), (3510, 4.1056338028125445), (3861, 4.1056338028125445)]
443: [(161, 5.0), (456, 5.0), (916, 5.0), (955, 5.0), (973, 5.0), (1178, 5.0), (1238, 5.0), (1256, 5.0), (1258, 5.0), (1269, 5.0)]
1927: [(154, 5.0), (904, 5.0), (1177, 5.0), (1408, 5.0), (2296, 5.0), (2303, 5.0), (2867, 5.0), (2991, 5.0), (3868, 5.0), (3552, 4.975247004770688)]
786: [(150, 5.0), (162, 5.0), (165, 5.0), (314, 5.0), (327, 5.0), (348, 5.0), (529, 5.0), (750, 5.0), (802, 5.0), (899, 5.0)]
4765: [(50, 5.0), (57, 5.0), (107, 5.0), (135, 5.0), (203, 5.0), (214, 5.0), (246, 5.0), (260, 5.0), (297, 5.0), (338, 5.0)]
1955: [(741, 4.4295302013397775), (2729, 4.4295302013397775), (3000, 4.4295302013397775), (3456, 4.4295302013397775), (3265, 4.197090455097442), (47, 3.95833333333126), (366, 3.95833333333126), (735, 3.95833333333126), (799, 3.95833333333126), (1171, 3.95833333333126)]
756: [(29, 5.0), (247, 5.0), (524, 5.0), (1175, 5.0), (1772, 5.0), (1858, 5.0), (2340, 5.0), (2879, 5.0), (3020, 5.0), (3719, 5.0)]
4483: [(384, 4.9600831600791135), (436, 4.9600831600791135), (580, 4.9600831600791135), (678, 4.9600831600791135), (900, 4.9600831600791135), (1201, 4.9600831600791135), (1355, 4.9600831600791135), (2401, 4.9600831600791135), (2476, 4.9600831600791135), (2921, 4.9600831600791135)]
2316: [(21, 5.0), (144, 5.0), (213, 5.0), (678, 5.0), (800, 5.0), (948, 5.0), (951, 5.0), (1012, 5.0), (1124, 5.0), (1132, 5.0)]
1039: [(89, 5.0), (304, 5.0), (434, 5.0), (497, 5.0), (838, 5.0), (898, 5.0), (899, 5.0), (903, 5.0), (904, 5.0), (905, 5.0)]
465: [(30, 4.955555555553797), (923, 4.955555555553797), (1952, 4.955555555553797), (2624, 4.955555555553797), (2731, 4.955555555553797), (3030, 4.955555555553797), (3435, 4.955555555553797), (3468, 4.955555555553797), (337, 4.907692307690592), (288, 4.808355640021968)]
1043: [(77, 5.0), (524, 5.0), (594, 5.0), (595, 5.0), (659, 5.0), (933, 5.0), (1201, 5.0), (1228, 5.0), (1242, 5.0), (1281, 5.0)]
3544: [(1, 5.0), (2, 5.0), (3, 5.0), (4, 5.0), (5, 5.0), (6, 5.0), (7, 5.0), (8, 5.0), (9, 5.0), (10, 5.0)]
3916: [(6, 5.0), (105, 5.0), (140, 5.0), (555, 5.0), (628, 5.0), (728, 5.0), (914, 5.0), (1131, 5.0), (1132, 5.0), (1224, 5.0)]
1732: [(8, 5.0), (12, 5.0), (17, 5.0), (28, 5.0), (29, 5.0), (34, 5.0), (36, 5.0), (40, 5.0), (41, 5.0), (42, 5.0)]
5693: [(17, 5.0), (77, 5.0), (232, 5.0), (306, 5.0), (307, 5.0), (308, 5.0), (446, 5.0), (480, 5.0), (515, 5.0), (538, 5.0)]
220: [(16, 5.0), (17, 5.0), (34, 5.0), (47, 5.0), (110, 5.0), (111, 5.0), (150, 5.0), (164, 5.0), (180, 5.0), (249, 5.0)]
5020: [(123, 5.0), (176, 5.0), (239, 5.0), (506, 5.0), (1047, 5.0), (1277, 5.0), (1449, 5.0), (1454, 5.0), (1913, 5.0), (1966, 5.0)]
1456: [(17, 5.0), (162, 5.0), (319, 5.0), (515, 5.0), (1041, 5.0), (1278, 5.0), (1484, 5.0), (1952, 5.0), (2296, 5.0), (2303, 5.0)]
2461: [(17, 5.0), (112, 5.0), (150, 5.0), (165, 5.0), (628, 5.0), (802, 5.0), (899, 5.0), (926, 5.0), (1066, 5.0), (1131, 5.0)]
996: [(22, 5.0), (28, 5.0), (105, 5.0), (232, 5.0), (281, 5.0), (334, 5.0), (336, 5.0), (412, 5.0), (495, 5.0), (514, 5.0)]
754: [(29, 5.0), (30, 5.0), (36, 5.0), (50, 5.0), (141, 5.0), (144, 5.0), (162, 5.0), (180, 5.0), (235, 5.0), (262, 5.0)]
5107: [(1269, 4.30372610652669), (44, 4.250980392155406), (345, 4.250980392155406), (2273, 4.250980392155406), (2879, 4.250980392155406), (436, 4.247999999998511), (1204, 4.221487603304345), (1207, 4.221487603304345), (1213, 4.221487603304345), (1228, 4.221487603304345)]
976: [(280, 5.0), (1500, 5.0), (1753, 5.0), (1884, 5.0), (1961, 5.0), (2690, 5.0), (3879, 4.986335403725439), (2194, 4.954545454544277), (2314, 4.954545454544277), (47, 4.790363589302196)]
5939: [(25, 5.0), (47, 5.0), (293, 5.0), (508, 5.0), (551, 5.0), (909, 5.0), (1036, 5.0), (1201, 5.0), (1240, 5.0), (1246, 5.0)]
5785: [(10, 5.0), (43, 5.0), (50, 5.0), (73, 5.0), (105, 5.0), (123, 5.0), (136, 5.0), (171, 5.0), (193, 5.0), (225, 5.0)]
5447: [(13, 5.0), (14, 5.0), (18, 5.0), (26, 5.0), (29, 5.0), (41, 5.0), (42, 5.0), (50, 5.0), (57, 5.0), (58, 5.0)]
3909: [(2975, 4.971428571426559), (1485, 4.899224806199641), (1711, 4.899224806199641), (2500, 4.899224806199641), (3156, 4.899224806199641), (434, 4.649999999998316), (648, 4.649999999998316), (1603, 4.649999999998316), (3889, 4.649999999998316), (1224, 4.63043478260705)]
3725: [(358, 5.0), (471, 5.0), (1375, 5.0), (2105, 5.0), (2266, 5.0), (2311, 5.0), (2318, 5.0), (2407, 5.0), (2677, 5.0), (3181, 5.0)]
2077: [(58, 5.0), (73, 5.0), (82, 5.0), (265, 5.0), (469, 5.0), (573, 5.0), (671, 5.0), (678, 5.0), (745, 5.0), (994, 5.0)]
3216: [(465, 5.0), (2052, 5.0), (3074, 5.0), (3076, 4.935483870964629), (2278, 4.865114333539035), (2813, 4.772016460902465), (2924, 4.772016460902465), (3466, 4.738846144694003), (1023, 4.7258694272514115), (15, 4.70581395348562)]
3326: [(7, 5.0), (10, 5.0), (339, 5.0), (497, 5.0), (691, 5.0), (1042, 5.0), (1046, 5.0), (1186, 5.0), (1220, 5.0), (2169, 5.0)]
5448: [(745, 5.0), (1147, 5.0), (1223, 5.0), (1361, 5.0), (1974, 5.0), (2363, 5.0), (2459, 5.0), (3429, 5.0), (3653, 5.0), (14, 4.743617854343004)]
5498: [(29, 5.0), (194, 5.0), (247, 5.0), (306, 5.0), (358, 5.0), (493, 5.0), (509, 5.0), (1172, 5.0), (1243, 5.0), (2021, 5.0)]
150: [(438, 5.0), (443, 5.0), (936, 5.0), (947, 5.0), (955, 5.0), (1010, 5.0), (1125, 5.0), (1184, 5.0), (1192, 5.0), (1194, 5.0)]
5734: [(175, 5.0), (296, 5.0), (319, 5.0), (468, 5.0), (514, 5.0), (534, 5.0), (553, 5.0), (593, 5.0), (596, 5.0), (599, 5.0)]
4789: [(3159, 4.097368421050868), (1693, 4.081818181816449), (671, 4.061016949150764), (249, 4.007407407405733), (265, 4.007407407405733), (1936, 4.007407407405733), (2454, 4.007407407405733), (837, 3.857142857141352), (2431, 3.857142857141352), (2907, 3.857142857141352)]
5492: [(1407, 5.0), (2806, 5.0), (3719, 4.8841530054621005), (3783, 4.8841530054621005), (118, 4.838095238092501), (930, 4.838095238092501), (931, 4.838095238092501), (965, 4.838095238092501), (1057, 4.838095238092501), (2176, 4.838095238092501)]
265: [(14, 5.0), (17, 5.0), (21, 5.0), (34, 5.0), (45, 5.0), (49, 5.0), (50, 5.0), (62, 5.0), (69, 5.0), (73, 5.0)]
615: [(1245, 5.0), (1261, 5.0), (1834, 5.0), (3152, 5.0), (3347, 5.0), (3358, 5.0), (504, 4.935135135133759), (1049, 4.935135135133759), (1275, 4.935135135133759), (1597, 4.935135135133759)]
3163: [(11, 5.0), (12, 5.0), (58, 5.0), (81, 5.0), (86, 5.0), (116, 5.0), (125, 5.0), (171, 5.0), (182, 5.0), (218, 5.0)]
2395: [(62, 5.0), (215, 5.0), (281, 5.0), (373, 5.0), (441, 5.0), (898, 5.0), (899, 5.0), (900, 5.0), (913, 5.0), (922, 5.0)]
1843: [(720, 4.810687022899089), (2239, 4.810687022899089), (2700, 4.788352027914149), (233, 4.625531914892068), (594, 4.625531914892068), (892, 4.624999999998543), (1269, 4.624999999998543), (3320, 4.556321839079066), (41, 4.55017888372077), (1047, 4.544370860925607)]
1075: [(6, 5.0), (25, 5.0), (47, 5.0), (151, 5.0), (247, 5.0), (357, 5.0), (417, 5.0), (496, 5.0), (538, 5.0), (594, 5.0)]
4995: [(421, 4.811111111109479), (1204, 4.596407343708486), (28, 4.445901639343012), (266, 4.445901639343012), (866, 4.445901639343012), (1357, 4.445901639343012), (1554, 4.445901639343012), (903, 4.392592592591354), (955, 4.392592592591354), (1269, 4.392592592591354)]
5690: [(1, 5.0), (10, 5.0), (13, 5.0), (17, 5.0), (24, 5.0), (34, 5.0), (47, 5.0), (50, 5.0), (58, 5.0), (60, 5.0)]
1562: [(2974, 5.0), (211, 4.94361785434314), (265, 4.94361785434314), (281, 4.94361785434314), (300, 4.94361785434314), (412, 4.94361785434314), (477, 4.94361785434314), (481, 4.94361785434314), (515, 4.94361785434314), (534, 4.94361785434314)]
5223: [(13, 5.0), (104, 5.0), (175, 5.0), (267, 5.0), (306, 5.0), (307, 5.0), (308, 5.0), (426, 5.0), (527, 5.0), (534, 5.0)]
6014: [(17, 5.0), (27, 5.0), (85, 5.0), (94, 5.0), (110, 5.0), (111, 5.0), (147, 5.0), (150, 5.0), (163, 5.0), (175, 5.0)]
597: [(3, 5.0), (5, 5.0), (7, 5.0), (45, 5.0), (47, 5.0), (50, 5.0), (54, 5.0), (58, 5.0), (83, 5.0), (86, 5.0)]
4013: [(147, 5.0), (388, 5.0), (421, 5.0), (468, 5.0), (492, 5.0), (650, 5.0), (897, 5.0), (898, 5.0), (916, 5.0), (945, 5.0)]
2951: [(155, 5.0), (213, 5.0), (214, 5.0), (215, 5.0), (272, 5.0), (380, 5.0), (456, 5.0), (475, 5.0), (608, 5.0), (893, 5.0)]
6027: [(6, 5.0), (17, 5.0), (28, 5.0), (29, 5.0), (36, 5.0), (41, 5.0), (46, 5.0), (50, 5.0), (58, 5.0), (62, 5.0)]
3381: [(62, 5.0), (101, 5.0), (125, 5.0), (190, 5.0), (246, 5.0), (509, 5.0), (555, 5.0), (583, 5.0), (735, 5.0), (771, 5.0)]
1507: [(1088, 5.0), (1333, 5.0), (1953, 5.0), (2662, 5.0), (3147, 5.0), (1238, 4.943478260867963), (17, 4.753658536583961), (318, 4.753658536583961), (2797, 4.753658536583961), (84, 4.742857142855695)]
4687: [(1, 5.0), (3, 5.0), (11, 5.0), (17, 5.0), (21, 5.0), (50, 5.0), (58, 5.0), (111, 5.0), (121, 5.0), (123, 5.0)]
1078: [(6, 5.0), (28, 5.0), (29, 5.0), (50, 5.0), (62, 5.0), (65, 5.0), (118, 5.0), (123, 5.0), (154, 5.0), (163, 5.0)]
5101: [(230, 4.4735602094196505), (324, 4.4735602094196505), (1180, 4.4735602094196505), (1188, 4.4735602094196505), (1207, 4.292643556038848), (104, 4.123203963663094), (152, 4.123203963663094), (223, 4.123203963663094), (663, 4.123203963663094), (1212, 4.123203963663094)]
5508: [(10, 5.0), (36, 5.0), (41, 5.0), (50, 5.0), (58, 5.0), (111, 5.0), (150, 5.0), (163, 5.0), (172, 5.0), (213, 5.0)]
2375: [(58, 5.0), (247, 5.0), (252, 5.0), (261, 5.0), (313, 5.0), (314, 5.0), (901, 5.0), (912, 5.0), (917, 5.0), (1172, 5.0)]
408: [(3, 5.0), (28, 5.0), (29, 5.0), (99, 5.0), (105, 5.0), (190, 5.0), (206, 5.0), (216, 5.0), (363, 5.0), (509, 5.0)]
1661: [(58, 5.0), (314, 5.0), (327, 5.0), (372, 5.0), (898, 5.0), (904, 5.0), (913, 5.0), (920, 5.0), (1035, 5.0), (1079, 5.0)]
2373: [(80, 5.0), (111, 5.0), (123, 5.0), (151, 5.0), (162, 5.0), (176, 5.0), (213, 5.0), (233, 5.0), (288, 5.0), (296, 5.0)]
4667: [(39, 5.0), (104, 5.0), (180, 5.0), (372, 5.0), (506, 5.0), (948, 5.0), (1060, 5.0), (1124, 5.0), (1297, 5.0), (1302, 5.0)]
5069: [(1, 5.0), (16, 5.0), (17, 5.0), (36, 5.0), (41, 5.0), (47, 5.0), (50, 5.0), (52, 5.0), (97, 5.0), (99, 5.0)]
5885: [(28, 5.0), (497, 5.0), (1242, 5.0), (1293, 5.0), (1633, 5.0), (1961, 5.0), (2161, 5.0), (2890, 5.0), (3007, 5.0), (3125, 5.0)]
1859: [(29, 5.0), (352, 5.0), (428, 5.0), (448, 5.0), (802, 5.0), (866, 5.0), (916, 5.0), (1100, 5.0), (1175, 5.0), (1546, 5.0)]
5502: [(6, 5.0), (28, 5.0), (32, 5.0), (36, 5.0), (40, 5.0), (50, 5.0), (73, 5.0), (74, 5.0), (82, 5.0), (101, 5.0)]
201: [(1132, 4.9757225433510435), (2677, 4.9757225433510435), (916, 4.876923076921775), (973, 4.876923076921775), (1283, 4.876923076921775), (3450, 4.871739130433508), (3005, 4.80081275706406), (1178, 4.772413793102221), (2150, 4.7362689432452445), (2560, 4.724999999998795)]
2427: [(6, 5.0), (10, 5.0), (14, 5.0), (16, 5.0), (29, 5.0), (32, 5.0), (39, 5.0), (40, 5.0), (41, 5.0), (47, 5.0)]
109: [(7, 5.0), (11, 5.0), (176, 5.0), (262, 5.0), (339, 5.0), (427, 5.0), (440, 5.0), (481, 5.0), (628, 5.0), (1086, 5.0)]
3364: [(6, 5.0), (16, 5.0), (28, 5.0), (58, 5.0), (68, 5.0), (69, 5.0), (171, 5.0), (187, 5.0), (198, 5.0), (209, 5.0)]
4134: [(2322, 5.0), (3066, 4.849477351914332), (914, 4.790929680020558), (3330, 4.682178217819667), (86, 4.645398773004086), (3203, 4.645398773004086), (1184, 4.618340611352183), (1303, 4.618340611352183), (2074, 4.618340611352183), (2323, 4.618340611352183)]
3759: [(8, 5.0), (50, 5.0), (58, 5.0), (60, 5.0), (121, 5.0), (172, 5.0), (180, 5.0), (246, 5.0), (260, 5.0), (290, 5.0)]
2389: [(2522, 5.0), (62, 4.992592592591354), (2542, 4.992592592591354), (3168, 4.984855918952111), (1025, 4.983246073296964), (1261, 4.983246073296964), (1758, 4.979824561401911), (2068, 4.979824561401911), (3090, 4.979824561401911), (3342, 4.979824561401911)]
2701: [(74, 5.0), (628, 5.0), (720, 5.0), (745, 5.0), (913, 5.0), (1046, 5.0), (1148, 5.0), (1192, 5.0), (1223, 5.0), (1250, 5.0)]
5764: [(77, 5.0), (110, 5.0), (150, 5.0), (260, 5.0), (272, 5.0), (314, 5.0), (349, 5.0), (454, 5.0), (457, 5.0), (594, 5.0)]
2550: [(28, 5.0), (72, 5.0), (116, 5.0), (121, 5.0), (140, 5.0), (164, 5.0), (190, 5.0), (233, 5.0), (261, 5.0), (306, 5.0)]
4099: [(1361, 5.0), (647, 4.910344827584894), (3456, 4.910344827584894), (2194, 4.754545454544283), (2314, 4.754545454544283), (3007, 4.754545454544283), (1041, 4.687719298244524), (1244, 4.687719298244524), (1354, 4.687719298244524), (3359, 4.687719298244524)]
241: [(85, 5.0), (272, 5.0), (1218, 5.0), (1959, 5.0), (2288, 5.0), (2669, 5.0), (3089, 5.0), (3700, 5.0), (232, 4.999999999998925), (1419, 4.999999999998925)]
5528: [(1, 5.0), (13, 5.0), (17, 5.0), (18, 5.0), (28, 5.0), (34, 5.0), (41, 5.0), (50, 5.0), (69, 5.0), (86, 5.0)]
2145: [(88, 5.0), (149, 5.0), (170, 5.0), (180, 5.0), (209, 5.0), (230, 5.0), (247, 5.0), (260, 5.0), (296, 5.0), (320, 5.0)]
5043: [(1, 5.0), (26, 5.0), (28, 5.0), (36, 5.0), (50, 5.0), (74, 5.0), (80, 5.0), (82, 5.0), (87, 5.0), (97, 5.0)]
1773: [(6, 5.0), (17, 5.0), (288, 5.0), (454, 5.0), (515, 5.0), (590, 5.0), (898, 5.0), (953, 5.0), (1034, 5.0), (1035, 5.0)]
5247: [(2329, 4.219229523588338), (1689, 4.057142857141352), (1707, 4.057142857141352), (2431, 4.057142857141352), (2574, 4.01111111110963), (2788, 4.000474246219303), (408, 3.92432432432288), (1693, 3.92432432432288), (168, 3.870491803277345), (231, 3.870491803277345)]
5066: [(11, 5.0), (17, 5.0), (19, 5.0), (50, 5.0), (104, 5.0), (180, 5.0), (188, 5.0), (260, 5.0), (261, 5.0), (296, 5.0)]
2066: [(37, 5.0), (50, 5.0), (57, 5.0), (58, 5.0), (62, 5.0), (84, 5.0), (111, 5.0), (158, 5.0), (162, 5.0), (172, 5.0)]
3104: [(3783, 4.928571428569464), (586, 4.802197802195861), (3477, 4.802197802195861), (2728, 4.655172413791378), (3310, 4.655172413791378), (1215, 4.6258503401344075), (2366, 4.6258503401344075), (2714, 4.5741935483854625), (1221, 4.558472669339713), (214, 4.518867924526759)]
1232: [(16, 5.0), (50, 5.0), (206, 5.0), (260, 5.0), (318, 5.0), (346, 5.0), (443, 5.0), (446, 5.0), (494, 5.0), (514, 5.0)]
4871: [(6, 5.0), (266, 5.0), (281, 5.0), (741, 5.0), (780, 5.0), (968, 5.0), (1183, 5.0), (1218, 5.0), (1242, 5.0), (1544, 5.0)]
790: [(1, 5.0), (14, 5.0), (24, 5.0), (26, 5.0), (29, 5.0), (32, 5.0), (50, 5.0), (58, 5.0), (62, 5.0), (68, 5.0)]
4345: [(36, 5.0), (211, 5.0), (281, 5.0), (341, 5.0), (481, 5.0), (492, 5.0), (535, 5.0), (538, 5.0), (678, 5.0), (745, 5.0)]
576: [(21, 5.0), (199, 5.0), (356, 5.0), (471, 5.0), (532, 5.0), (720, 5.0), (800, 5.0), (909, 5.0), (922, 5.0), (930, 5.0)]
2596: [(2565, 4.860606060604271), (2700, 4.81538461538284), (898, 4.5095238095224985), (3061, 4.5095238095224985), (73, 4.4393162393147385), (391, 4.4393162393147385), (1669, 4.4393162393147385), (3246, 4.4393162393147385), (3554, 4.4393162393147385), (1284, 4.430769230768)]
61: [(2888, 4.039999999998159), (3565, 3.964285714283824), (3088, 3.7833333333317483), (6, 3.7741935483854405), (246, 3.7741935483854405), (653, 3.7741935483854405), (1840, 3.7741935483854405), (2714, 3.7741935483854405), (1262, 3.732467532465957), (1292, 3.732467532465957)]
4026: [(29, 5.0), (47, 5.0), (104, 5.0), (111, 5.0), (235, 5.0), (296, 5.0), (366, 5.0), (493, 5.0), (553, 5.0), (648, 5.0)]
2590: [(2068, 4.9562372188090436), (1264, 4.857627118639524), (3160, 4.699393939389514), (3629, 4.458491044250579), (3074, 4.332985342938735), (3737, 4.332985342938735), (3675, 4.28318565395045), (1629, 4.246625766867608), (3365, 4.242417239825143), (1207, 4.217554102070747)]
4640: [(1029, 4.259259259257105), (2761, 4.259259259257105), (345, 4.170149253729226), (1080, 4.170149253729226), (1913, 4.170149253729226), (2150, 4.170149253729226), (2171, 4.170149253729226), (2357, 4.170149253729226), (922, 3.9786259541965485), (1269, 3.9786259541965485)]
3836: [(86, 5.0), (140, 5.0), (206, 5.0), (252, 5.0), (446, 5.0), (448, 5.0), (468, 5.0), (628, 5.0), (714, 5.0), (909, 5.0)]
3212: [(58, 4.0040816326518565), (903, 3.992592592591353), (150, 3.924938119653876), (1292, 3.9228070175427354), (2245, 3.9228070175427354), (904, 3.9165048543677337), (913, 3.9165048543677337), (951, 3.9165048543677337), (978, 3.9165048543677337), (1224, 3.9165048543677337)]
912: [(2694, 5.0), (1034, 4.967785234897724), (1649, 4.967785234897724), (3358, 4.967785234897724), (1249, 4.948718659984404), (29, 4.922245823792311), (1224, 4.916504854367734), (2010, 4.916504854367734), (2186, 4.916504854367734), (2208, 4.916504854367734)]
5942: [(125, 5.0), (187, 5.0), (296, 5.0), (318, 5.0), (714, 5.0), (778, 5.0), (908, 5.0), (910, 5.0), (922, 5.0), (926, 5.0)]
308: [(247, 4.692753623186789), (947, 4.692753623186789), (1090, 4.692753623186789), (1394, 4.692753623186789), (1936, 4.692753623186789), (2648, 4.692753623186789), (2732, 4.692753623186789), (3022, 4.692753623186789), (3200, 4.692753623186789), (3429, 4.692753623186789)]
6029: [(17, 5.0), (28, 5.0), (116, 5.0), (168, 5.0), (187, 5.0), (199, 5.0), (224, 5.0), (232, 5.0), (290, 5.0), (306, 5.0)]
3557: [(62, 5.0), (337, 5.0), (351, 5.0), (361, 5.0), (376, 5.0), (562, 5.0), (575, 5.0), (700, 5.0), (719, 5.0), (801, 5.0)]
369: [(118, 5.0), (903, 5.0), (904, 5.0), (905, 5.0), (908, 5.0), (912, 5.0), (915, 5.0), (916, 5.0), (928, 5.0), (930, 5.0)]
2480: [(1, 5.0), (36, 5.0), (58, 5.0), (70, 5.0), (150, 5.0), (176, 5.0), (216, 5.0), (235, 5.0), (246, 5.0), (260, 5.0)]
3070: [(14, 5.0), (17, 5.0), (26, 5.0), (28, 5.0), (29, 5.0), (34, 5.0), (85, 5.0), (111, 5.0), (125, 5.0), (128, 5.0)]
4214: [(39, 5.0), (289, 5.0), (361, 5.0), (1429, 5.0), (2063, 5.0), (3629, 5.0), (3897, 5.0), (3916, 5.0), (515, 4.980952380951258), (2243, 4.980952380951258)]
2597: [(1, 4.0), (2, 4.0), (3, 4.0), (4, 4.0), (5, 4.0), (6, 4.0), (7, 4.0), (8, 4.0), (9, 4.0), (10, 4.0)]
4395: [(213, 4.734883720928332), (3181, 4.734883720928332), (1171, 4.634748787781745), (907, 4.525461254610798), (2729, 4.525461254610798), (2300, 4.455316656266623), (902, 4.391902834006704), (922, 4.391902834006704), (2725, 4.391902834006704), (3224, 4.391902834006704)]
2281: [(58, 5.0), (62, 5.0), (69, 5.0), (141, 5.0), (194, 5.0), (233, 5.0), (260, 5.0), (279, 5.0), (306, 5.0), (308, 5.0)]
1437: [(1, 5.0), (8, 5.0), (11, 5.0), (16, 5.0), (18, 5.0), (22, 5.0), (23, 5.0), (28, 5.0), (32, 5.0), (34, 5.0)]
2382: [(16, 5.0), (24, 5.0), (26, 5.0), (41, 5.0), (47, 5.0), (128, 5.0), (165, 5.0), (171, 5.0), (178, 5.0), (190, 5.0)]
1566: [(3, 5.0), (29, 5.0), (187, 5.0), (232, 5.0), (314, 5.0), (334, 5.0), (342, 5.0), (357, 5.0), (553, 5.0), (663, 5.0)]
1606: [(3148, 4.829411764703789), (2961, 4.377777777776148), (1201, 4.323255813951953), (2447, 4.323255813951953), (913, 4.320176649249515), (1209, 4.278991596637164), (1215, 4.278991596637164), (1788, 4.278991596637164), (3683, 4.278991596637164), (920, 4.11249999999868)]
5047: [(50, 5.0), (97, 5.0), (99, 5.0), (111, 5.0), (117, 5.0), (123, 5.0), (140, 5.0), (141, 5.0), (157, 5.0), (162, 5.0)]
5356: [(41, 5.0), (50, 5.0), (161, 5.0), (314, 5.0), (333, 5.0), (446, 5.0), (524, 5.0), (535, 5.0), (628, 5.0), (678, 5.0)]
3627: [(267, 5.0), (743, 5.0), (761, 5.0), (838, 5.0), (898, 5.0), (901, 5.0), (903, 5.0), (915, 5.0), (916, 5.0), (922, 5.0)]
2493: [(29, 5.0), (62, 5.0), (73, 5.0), (141, 5.0), (262, 5.0), (421, 5.0), (515, 5.0), (534, 5.0), (971, 5.0), (1086, 5.0)]
3719: [(24, 5.0), (36, 5.0), (40, 5.0), (111, 5.0), (231, 5.0), (314, 5.0), (344, 5.0), (373, 5.0), (527, 5.0), (535, 5.0)]
4221: [(8, 5.0), (14, 5.0), (25, 5.0), (47, 5.0), (58, 5.0), (60, 5.0), (69, 5.0), (83, 5.0), (121, 5.0), (128, 5.0)]
915: [(898, 5.0), (905, 5.0), (930, 5.0), (934, 5.0), (935, 5.0), (945, 5.0), (1066, 5.0), (1260, 5.0), (2066, 5.0), (2203, 5.0)]
558: [(534, 5.0), (594, 5.0), (778, 5.0), (1081, 5.0), (1111, 5.0), (1132, 5.0), (1147, 5.0), (1237, 5.0), (1253, 5.0), (1261, 5.0)]
2252: [(1250, 5.0), (1303, 5.0), (1799, 5.0), (3769, 5.0), (583, 4.923809523807307), (1227, 4.831249999997888), (1247, 4.831249999997888), (3307, 4.831249999997888), (3415, 4.831249999997888), (3470, 4.831249999997888)]
1764: [(1, 5.0), (17, 5.0), (32, 5.0), (47, 5.0), (50, 5.0), (73, 5.0), (101, 5.0), (110, 5.0), (111, 5.0), (125, 5.0)]
2506: [(29, 5.0), (62, 5.0), (80, 5.0), (97, 5.0), (104, 5.0), (123, 5.0), (155, 5.0), (163, 5.0), (170, 5.0), (269, 5.0)]
3107: [(296, 5.0), (745, 5.0), (899, 5.0), (904, 5.0), (1050, 5.0), (1148, 5.0), (1207, 5.0), (1223, 5.0), (1258, 5.0), (1272, 5.0)]
478: [(17, 5.0), (171, 5.0), (194, 5.0), (216, 5.0), (232, 5.0), (337, 5.0), (368, 5.0), (412, 5.0), (434, 5.0), (508, 5.0)]
4816: [(19, 5.0), (36, 5.0), (58, 5.0), (73, 5.0), (104, 5.0), (110, 5.0), (141, 5.0), (150, 5.0), (171, 5.0), (207, 5.0)]
5002: [(1028, 5.0), (1083, 5.0), (1207, 5.0), (1299, 5.0), (3090, 5.0), (3359, 5.0), (3836, 5.0), (3928, 5.0), (1357, 4.992857142855728), (1729, 4.992857142855728)]
